#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:true_alignment_1_evidence" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:true_alignment_1_evidence" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:true_alignment_1_evidence" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:true_alignment_1_evidence" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.true_alignment_1_evidence" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:true_alignment_1_evidence" name="distribution" x="@BDBirthRate.t:true_alignment_1_evidence">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:true_alignment_1_evidence" name="distribution" x="@BDDeathRate.t:true_alignment_1_evidence">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:true_alignment_1_evidence" name="distribution">
#            <parameter id="kappa1.s:true_alignment_1_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:true_alignment_1_evidence" name="distribution">
#            <parameter id="kappa2.s:true_alignment_1_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@true_alignment_1_evidence" id="treeLikelihood.true_alignment_1_evidence" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:true_alignment_1_evidence">
#            <siteModel id="SiteModel.s:true_alignment_1_evidence" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:true_alignment_1_evidence" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:true_alignment_1_evidence" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:true_alignment_1_evidence" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:true_alignment_1_evidence" kappa1="@kappa1.s:true_alignment_1_evidence" kappa2="@kappa2.s:true_alignment_1_evidence" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:true_alignment_1_evidence" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:true_alignment_1_evidence" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:true_alignment_1_evidence" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:true_alignment_1_evidence" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	BirthDeath	BDBirthRate	BDDeathRate
71	-49257.869906492	-49289.0821606738	-49257.869906492	-31.212254181799082	-49257.869906492	1.748101991097796	1.3251596262427403	0.8382073949656758	0.2171905526087215	0.3155856422416104	0.26301140287982316	0.20421240226984516	-28.214943448410075	1.4327418913851686	0.024262804830101122
72	-49153.87271632198	-49177.54182626244	-49153.87271632198	-23.66910994045388	-49153.87271632198	1.2799871651208237	0.8757606410218233	0.8759458435341063	0.2101023929272563	0.31967761856737875	0.26600758623552	0.20421240226984516	-20.829140991521218	1.45719047734028	0.053599719801963
73	-49072.20670306012	-49102.24981079908	-49072.20670306012	-30.043107738965983	-49072.20670306012	1.7099592076004457	1.3765799773470302	0.8559628744883413	0.20237524202696	0.3194711098469539	0.27619668783979917	0.20195696028628707	-27.01944991202711	1.3377189633670106	0.48840037161001904
74	-48996.629762968405	-49023.10829349832	-48996.629762968405	-26.478530529915915	-48996.629762968405	1.515941312987385	0.5661040973336449	0.6658120921663127	0.19298671332789044	0.30279688012037326	0.2854495666465413	0.21876683990519513	-23.749090135064257	1.4890123978966259	0.3326401955634402
75	-48855.06762066237	-48882.922169293925	-48855.06762066237	-27.854548631553723	-48855.06762066237	1.2265801131135372	1.0393864427920465	1.222018304374481	0.19008961718880454	0.2895992557292952	0.289335896546544	0.23097523053535637	-24.830953955698476	1.0285235215842252	0.33412003246496075
76	-48812.71833001189	-48830.648721968704	-48812.71833001189	-17.93039195681031	-48812.71833001189	1.1453477895656399	0.8815036789915995	0.9668501671450336	0.20068821147431018	0.307276413421132	0.25529083817881165	0.23674453692574632	-15.058315243876407	1.7552633630524113	0.12387140651507876
77	-48773.08951424168	-48793.10687891728	-48773.08951424168	-20.01736467560302	-48773.08951424168	1.1020019268084866	0.8815036789915995	1.050927253297715	0.20068821147431018	0.29943690276386814	0.2503074859647013	0.24956739979712048	-17.11484360937716	1.4809596335032718	0.1801234852106104
78	-48712.79183963955	-48732.01354379838	-48712.79183963955	-19.221704158827993	-48712.79183963955	1.2494211066399898	1.0967713365856089	1.0716361249066264	0.20649987985471063	0.2881503780657648	0.2589196435578545	0.2464300985216703	-16.23511724561962	1.6700178057290822	0.04950777766903404
79	-48703.453697737365	-48729.66007462773	-48703.453697737365	-26.206376890369054	-48703.453697737365	1.0914857828787818	1.0967713365856089	0.8051559168529293	0.20649987985471063	0.28307878567381334	0.25708729670873376	0.25333403776274255	-23.30921834625059	2.0566115803625387	0.3107254040342237
80	-48558.84818158033	-48593.73001206295	-48558.84818158033	-34.88183048261977	-48558.84818158033	2.054670190540118	1.1465737203250908	0.6584867646700898	0.211742747886059	0.28012559006472226	0.2541782147828899	0.2539534472663291	-31.996990364988203	1.0156349438924108	0.12104005563332815
81	-48556.28602693547	-48581.564827187714	-48556.28602693547	-25.27880025224638	-48556.28602693547	1.6066834026125316	1.5242917285097841	1.096455549566916	0.20715495483611038	0.28238579596019625	0.25376335366344815	0.25669589554024547	-22.110162212786573	1.670793928757973	0.012676206107505342
82	-48516.9963547702	-48549.594145348674	-48516.9963547702	-32.597790578475774	-48516.9963547702	1.7569339840308666	0.8519309526926263	0.9879861856403084	0.19056851856441107	0.2920881167267662	0.26276783416569716	0.25457553054312587	-29.727403152792668	1.1530693932670713	0.5551818599781717
83	-48509.16814386209	-48542.94031849787	-48509.16814386209	-33.77217463578677	-48509.16814386209	1.8095832736050135	1.0714644986825983	0.7232654661395646	0.18939978567772725	0.2953346770742888	0.2650260759547683	0.250239461293216	-30.904680742436796	0.9814438537718918	0.09119276553304488
84	-48500.56073765025	-48523.692124278634	-48500.56073765025	-23.13138662838099	-48500.56073765025	1.2594565991142916	1.2246355791007766	1.0745404423979263	0.18758378092792857	0.2920410462553412	0.26348656254585984	0.2568886102708707	-20.093594823137437	1.8844619056401932	0.027490562988879044
85	-48239.38033841842	-48260.6059795991	-48239.38033841842	-21.225641180677734	-48239.38033841842	1.2844135749997851	0.7368832356844798	1.0745404423979263	0.1918178339017221	0.28895988759554686	0.25362798435495026	0.2655942941477811	-18.354027211210713	1.9459248978476351	0.18970479404429402
86	-48106.735918043574	-48131.997922961214	-48106.735918043574	-25.262004917640844	-48106.735918043574	1.454886367144885	0.8618623254556466	0.359295188772488	0.20195648256665735	0.29079932769307615	0.24500870257295707	0.26223548716730977	-22.41749687801862	1.3935885516888944	0.33911519340289065
87	-48087.800016625624	-48113.4429951179	-48087.800016625624	-25.642978492269574	-48087.800016625624	1.771536352859545	0.7318582519408539	0.7234352520157374	0.2168701898353797	0.2796395125083282	0.2479303836299503	0.2555599140263421	-22.88301985491497	0.789180639818028	0.6306016570352767
88	-48072.31679973299	-48098.26994805097	-48072.31679973299	-25.953148317984926	-48072.31679973299	1.2176599757795388	0.6816249225818881	0.3700150815984243	0.21359183458836195	0.2729391453627804	0.25100738951809093	0.26246163053076704	-23.161565375776167	1.2511678235373882	0.19176725083871446
89	-47982.7607180025	-48004.07553674269	-47982.7607180025	-21.314818740192273	-47982.7607180025	1.324519146835104	0.7912289703049299	0.4123750212887085	0.20607776674307235	0.27845138348976894	0.2557310158080197	0.25973983395913924	-18.52520604074438	1.772933657709532	0.07362057961488108
90	-47910.644507778554	-47932.719788522976	-47910.644507778554	-22.07528074442487	-47910.644507778554	1.325972478887935	1.275604829318721	0.9379922757964034	0.2101512012555855	0.2721708104716011	0.2694946050965293	0.24818338317628436	-19.066257700171224	1.8640075681525	0.011459404209638147
91	-47833.04696861002	-47857.26668390978	-47833.04696861002	-24.21971529976418	-47833.04696861002	1.2161278160319655	0.8229861550566251	1.2263635797911072	0.20703978745478716	0.27316238099604495	0.2609594014904014	0.25883843005876667	-21.266756526870715	1.4744985536459145	0.0021349547027412785
92	-47796.21625101037	-47828.79297159823	-47796.21625101037	-32.57672058785996	-47796.21625101037	1.3417493684023036	1.1531707890660476	1.043399828973598	0.2131217994478174	0.2617305027182613	0.26169098541609725	0.26345671241782415	-29.578879511834938	0.9501961521627604	0.17468558221475577
93	-47696.16653462517	-47725.276900100966	-47696.16653462517	-29.11036547579794	-47696.16653462517	1.3297101650701009	0.9130332512436787	1.0084869908575824	0.22378353080382557	0.2617305027182613	0.2597553292797129	0.2547306371982003	-26.213240970942028	1.3643599164568283	0.1524667879136781
94	-47688.19215952421	-47708.290847940036	-47688.19215952421	-20.09868841582293	-47688.19215952421	1.0463111403904044	1.1973945132849504	1.0893739040259813	0.21146980716598382	0.270716077705682	0.26256073059997725	0.255253384528357	-17.066123876478258	1.770371182049965	0.05151121786857437
95	-47681.29591051416	-47698.889153986995	-47681.29591051416	-17.593243472833777	-47681.29591051416	1.0784545244176962	1.1973945132849504	0.9010270625157751	0.20659193230146436	0.270716077705682	0.24949564985147288	0.2731963401413808	-14.627884404606494	1.7545102654793878	0.19732369299326008
96	-47668.06177783217	-47693.713093129656	-47668.06177783217	-25.651315297488267	-47668.06177783217	1.2284170525650124	1.4497812780433794	0.9010270625157751	0.20614875477538114	0.28281085440753934	0.26257353617530216	0.2484668546417774	-22.583342806197987	1.272060301582366	0.43875990766571005
97	-47557.6941100051	-47579.92731698421	-47557.6941100051	-22.233206979114104	-47557.6941100051	1.253117906221526	1.154399732206894	0.8562838237852303	0.20588928682952762	0.2935777936616778	0.2594644881916436	0.24106843131715097	-19.298908912513348	1.7794949245990845	0.1191953087810237
98	-47533.35855255622	-47558.600041594764	-47533.35855255622	-25.241489038539104	-47533.35855255622	1.2601672919305889	0.765650621386643	0.7210128249306057	0.19632150810530602	0.3070204875283878	0.25665594077162185	0.2400020635946843	-22.474155475283354	1.5263531787561273	0.18127869957451595
99	-47525.732437292405	-47550.4796084338	-47525.732437292405	-24.74717114139738	-47525.732437292405	0.9932495750210032	0.7854949194493578	0.7283073948486841	0.20284322864602164	0.29647892288771166	0.28229477856095697	0.21838306990530965	-21.973240348889895	2.1545873032601257	0.2992539584818301
100	-47518.45864417515	-47546.124027247286	-47518.45864417515	-27.665383072136702	-47518.45864417515	1.4863938238341767	0.5009868531867301	0.7947854591702276	0.2097353035564909	0.3158218269796468	0.2737485113523408	0.20069435811152142	-24.90297507051511	1.1781823852095403	0.36294704988167253
101	-47463.905905097476	-47492.581873437666	-47463.905905097476	-28.67596834019117	-47463.905905097476	1.3480555303623827	0.9694628981959534	1.6094875479962905	0.21723718682267554	0.2909513922004155	0.28492914722188994	0.20688227375501894	-25.518852715416568	0.6506837909199359	0.6246476097228486
102	-47458.84155063744	-47481.19108026521	-47458.84155063744	-22.349529627772647	-47458.84155063744	1.1636578045597035	1.044688269352309	0.891141009064018	0.2185976076383556	0.290965094872155	0.2818012160523838	0.20863608143710557	-19.446255492764827	1.9129603069864858	0.07436841668100502
103	-47335.93878120362	-47364.470421036924	-47335.93878120362	-28.53163983330495	-47335.93878120362	1.3292618006909092	1.5802067355130405	1.2014991805529598	0.22803324291029126	0.2952846042887347	0.2703870486074519	0.20629510419352207	-25.29889272559425	1.154400257183279	0.1013763987855609
104	-47313.77584970845	-47339.06480545107	-47313.77584970845	-25.288955742619123	-47313.77584970845	1.3451481521412607	1.1712309633519358	1.1086011225691033	0.25126207185454846	0.27928767463586895	0.25197357748312	0.21747667602646253	-22.259380555436152	1.4380977222299118	0.05412283875613382
105	-47302.43975890988	-47322.7564829292	-47302.43975890988	-20.3167240193188	-47302.43975890988	1.0589338299326334	1.2195276102161783	0.9267760808311264	0.2618094324430261	0.27289581129116186	0.23925465608324645	0.22604010018256548	-17.334034028091413	1.7692491583943173	0.03939490935021707
106	-47199.413369540445	-47222.42961299925	-47199.413369540445	-23.01624345880917	-47199.413369540445	1.348892171907799	1.0776014556619578	1.6297036113884902	0.2704731986049107	0.2731158960204554	0.23572639991012304	0.22068450546451077	-19.81123246252204	1.749144412243248	0.005073855405450841
107	-47183.678616823236	-47209.937288263165	-47183.678616823236	-26.25867143993286	-47183.678616823236	1.3146239841261622	1.142306237059296	2.2728258534212507	0.26837722305195644	0.2631688298261272	0.2399736026370258	0.22848034448489044	-22.769670569373897	1.879516433362822	0.00681947789738782
108	-47179.72624170247	-47197.22671957589	-47179.72624170247	-17.500477873423616	-47179.72624170247	1.1545581264728335	0.9611459620034631	1.255291046059842	0.2689023985508583	0.26352754805967243	0.2460921590644607	0.2214778943250085	-14.491682605780813	1.704008040223717	0.006348853286115227
109	-47163.468211370324	-47186.373784279116	-47163.468211370324	-22.905572908795186	-47163.468211370324	1.1956053400228113	1.0942375629246113	1.1464882820436333	0.27350387634544016	0.2589934709033164	0.24376734943136488	0.22373530331987848	-19.891199171448676	2.000550991177547	0.05914096287966846
110	-47094.837745065444	-47120.73879144987	-47094.837745065444	-25.9010463844228	-47094.837745065444	1.278565759628491	0.638610911960477	0.5836682151198419	0.2547110162583886	0.2914795707584676	0.23033132340016374	0.2234780895829801	-23.175035058963683	1.570402642833901	0.1952422982353996
111	-47089.54081007317	-47109.801159205745	-47089.54081007317	-20.260349132570223	-47089.54081007317	1.2907234869239947	1.0019628205044726	0.903968064883881	0.242229133199308	0.2914795707584676	0.2499257566131965	0.21636553942902795	-17.36856204332768	1.5323093559027174	0.4526134326742866
112	-47077.787108355624	-47103.34629037604	-47077.787108355624	-25.559182020411743	-47077.787108355624	1.5171077812576672	0.9720650721699685	0.903968064883881	0.24549758811300126	0.2762392564114677	0.24793875424070605	0.230324401234825	-22.678044920921696	1.359846147717932	0.11116733525482075
113	-47020.77592196585	-47043.731510431804	-47020.77592196585	-22.9555884659577	-47020.77592196585	1.0977434466666796	0.7457755991285766	0.8504040118503913	0.2621105535114189	0.26370443827038026	0.2492277548531344	0.22495725336506647	-20.15942272106545	1.8860159895171915	0.09118480833235798
114	-46903.88619684225	-46929.439507863375	-46903.88619684225	-25.55331102112336	-46903.88619684225	1.3036530366046692	0.8069231025071669	0.9225727309064653	0.25282458960011295	0.269747837136623	0.24746551728087005	0.229962055982394	-22.718583356026315	1.059346558175393	0.5405508437327282
115	-46899.5817339654	-46922.0619234811	-46899.5817339654	-22.480189515698683	-46899.5817339654	1.0448624060318839	0.8043416332076851	1.121536846061998	0.2545655002270666	0.279388283252604	0.2400170601237286	0.2260291563966008	-19.57373645689241	1.3828148948344379	0.1921924135769004
116	-46890.811265669814	-46908.67716333786	-46890.811265669814	-17.865897668048188	-46890.811265669814	1.1026938780835953	0.5805434976094225	0.7869716737936542	0.25577190612659717	0.282696051596508	0.2324783043452411	0.22905373793165368	-15.110749232096085	2.006197934632487	0.07093445220122586
117	-46819.38451195889	-46837.019525566124	-46819.38451195889	-17.635013607233756	-46819.38451195889	1.2150847773783666	1.52623271830452	1.2967917463580545	0.2643502454700025	0.282696051596508	0.22655986910733036	0.22639383382615907	-14.3862609103499	2.0684518340597977	0.09959455197543442
118	-46811.434080777064	-46833.01034203534	-46811.434080777064	-21.576261258277487	-46811.434080777064	1.2243280566042494	1.0912430917598797	0.840983263102403	0.25285646866758227	0.2748284551831342	0.2114726604285707	0.2608424157207128	-18.670971456775774	1.1596359679159554	0.19476478309263823
119	-46751.87952458977	-46775.51113984437	-46751.87952458977	-23.63161525459509	-46751.87952458977	1.1970950448520457	1.3299314295848965	0.7866439961571233	0.23757542031673284	0.2801335090237188	0.22205867272221108	0.26023239793733727	-20.646753753463628	1.7796633561176487	0.07736846229872515
120	-46718.823032232795	-46741.72680828265	-46718.823032232795	-22.90377604985508	-46718.823032232795	1.2084836806282007	0.7938443791637703	0.9400992040328003	0.2466631307153648	0.28277875044894313	0.2153410665931058	0.2552170522425862	-20.066684503467123	2.0471123160047893	0.007075916704218612
121	-46648.31981825962	-46671.157356721735	-46648.31981825962	-22.837538462117383	-46648.31981825962	1.137282777618812	0.9005320979371465	1.1838080163459876	0.22758975028755526	0.28892597835473255	0.2290366850748015	0.25444758628291053	-19.877722653475566	2.0671141235213155	0.014487179493599258
122	-46637.229124616184	-46660.56199588958	-46637.229124616184	-23.332871273390378	-46637.229124616184	1.2658029119880303	1.4201220293769787	0.8406250398901807	0.24543826409768446	0.28016883538159515	0.2322193872641951	0.24217351325652514	-20.295927684586147	1.4737142040252555	0.16765662318816288
123	-46630.32755219264	-46652.846374369794	-46630.32755219264	-22.51882217715087	-46630.32755219264	1.2850969478462746	1.4201220293769787	0.8406250398901807	0.24543826409768446	0.28016883538159515	0.2322193872641951	0.24217351325652514	-19.48187858834664	1.361368653905299	0.19186282710129574
124	-46613.810213487974	-46637.43553618565	-46613.810213487974	-23.625322697676303	-46613.810213487974	1.1465575134691062	1.0700526732305036	1.2539526239999386	0.2556987547347162	0.2696379789541352	0.22342741124354298	0.2512358550676055	-20.57746062498662	1.8577619930392941	0.31379312196168535
125	-46605.574449461186	-46627.75913062751	-46605.574449461186	-22.18468116632827	-46605.574449461186	1.1178765958718875	0.9971299062110877	1.0382385471162416	0.248405845494699	0.2843552280113213	0.23042527940137916	0.23681364709260047	-19.247589253014702	1.3887903533058779	0.02012576119305958
126	-46578.29171669659	-46602.230637084074	-46578.29171669659	-23.93892038748383	-46578.29171669659	1.337871908319955	1.2476472571867079	0.9347476614866018	0.24051846228212131	0.27822891808159467	0.2421745202842561	0.23907809935202784	-20.942272152850176	1.4824059359126145	0.011912297268142146
127	-46487.837399811215	-46509.486935099616	-46487.837399811215	-21.64953528840106	-46487.837399811215	1.3713637765967883	0.8889857067909942	1.006595890790156	0.24738590723741638	0.27315696421879626	0.24217461566682513	0.23728251287696214	-18.760922144966226	1.482597935652552	0.04104926441331688
128	-46460.843858997905	-46481.83896407966	-46460.843858997905	-20.995105081751333	-46460.843858997905	1.1665456307137707	0.8638352452429632	0.8760268113131134	0.2394040877259752	0.2639428364097498	0.2404947937672318	0.2561582820970431	-18.158822308158697	1.7829093405517158	0.05060232994129818
129	-46438.841529785685	-46459.63280456407	-46438.841529785685	-20.791274778383674	-46438.841529785685	1.0592968273532481	0.8638352452429632	0.788159451468288	0.24790468263936358	0.248349427755114	0.24097260511765628	0.262773284487866	-17.980514241791315	1.7980002029626714	0.31997888914897804
130	-46432.48394075697	-46456.88220453519	-46432.48394075697	-24.398263778227676	-46432.48394075697	1.359175771313807	0.8078113064900899	1.0124208450067873	0.24583317566846905	0.25538599731716977	0.2433563536112126	0.2554244734031485	-21.531864208331186	1.4245330521706827	0.16897577751659668
131	-46392.328894458995	-46419.40906263635	-46392.328894458995	-27.080168177352547	-46392.328894458995	1.5050054575642267	0.7564208196017547	0.8924053412541145	0.2516257632843961	0.25461839399620684	0.24941560352444456	0.24434023919495235	-24.26839730351404	1.9500522665909483	0.046590916286553666
132	-46285.49364147625	-46306.72856988132	-46285.49364147625	-21.23492840507508	-46285.49364147625	1.0763818400908207	1.1926740524850796	1.0866199356030806	0.24254637447033991	0.24505863661127766	0.25185096647771915	0.2605440224406632	-18.205284187504567	1.7534042446001994	0.20612035902330803
133	-46275.824343400775	-46296.23887812753	-46275.824343400775	-20.41453472675482	-46275.824343400775	1.0953939463863662	0.9542849943706474	1.1258928929488818	0.23938019950080572	0.2594308774295606	0.25256896264061995	0.2486199604290137	-17.459328521251052	1.6159995042092827	0.07783114549679407
134	-46254.06283533981	-46279.49524871412	-46254.06283533981	-25.43241337430939	-46254.06283533981	1.175071609828763	0.6757495772355162	1.0779542336660992	0.2449338433536437	0.26279067967081315	0.24483634256341638	0.2474391344121267	-22.571362853990607	1.8754834772215627	0.18675233599937008
135	-46251.952294588715	-46272.10469174875	-46251.952294588715	-20.152397160033505	-46251.952294588715	1.0211699466462987	1.215750628138271	0.724532431423994	0.24189321254679377	0.2563284162098745	0.2553775214392134	0.24640084980411833	-17.228465916416496	1.6455807672977163	0.12063923926745534
136	-46245.47633105861	-46269.47008766614	-46245.47633105861	-23.993756607522684	-46245.47633105861	1.0770145012115304	0.9615015932706678	0.7161065785586451	0.22500175769612898	0.25132830630216646	0.26463967867867455	0.25903025732303003	-21.167763787467365	0.9250656408807431	0.5585581261657585
137	-46227.23881129591	-46246.7015889084	-46227.23881129591	-19.462777612488207	-46227.23881129591	1.1254159053155854	0.9378570720755213	1.0026537717985118	0.23797042540318908	0.24485156915729706	0.2700345748425976	0.24714343059691635	-16.55943669337923	2.257587543506891	0.18233187424421649
138	-46211.75369821766	-46229.77958310413	-46211.75369821766	-18.025884886468205	-46211.75369821766	1.0041299968070647	0.752324651644471	0.7444588657697504	0.231057624233728	0.2486448035537182	0.2738070267097661	0.24649054550278784	-15.256624092472688	1.7709795977884915	0.06720022515564819
139	-46198.10513105215	-46217.32596508824	-46198.10513105215	-19.22083403609083	-46198.10513105215	1.0430703375679977	0.759007677634374	1.1330801842214184	0.23668559923132723	0.24445159055952811	0.26699734309380424	0.2518654671153406	-16.32163298160696	1.9528979822039134	0.008601696381610607
140	-46175.79043293549	-46191.29420101452	-46175.79043293549	-15.503768079023384	-46175.79043293549	0.9821438314377786	0.8806030012991264	0.9326326059245181	0.23668559923132723	0.25470202971894307	0.2666838953041341	0.2419284757455958	-12.643755245341191	2.1189857178585245	0.010259622559122989
141	-46144.68599430788	-46164.61519584033	-46144.68599430788	-19.92920153244753	-46144.68599430788	1.1268316886253236	0.8806030012991264	1.1792142751449475	0.23535610904465845	0.2603563156982511	0.2654316045882536	0.2388559706688371	-16.977596033853793	1.5547281127487023	0.039513585787626836
142	-46123.30355602479	-46144.84541007523	-46123.30355602479	-21.54185405044114	-46123.30355602479	1.0896267392484458	0.900462112611788	0.8855602086762473	0.23535610904465845	0.2547081897963076	0.25923090525613257	0.2507047959029016	-18.69094304091725	1.9495903896445173	0.017533431134554623
143	-46098.16122991462	-46120.29626846297	-46098.16122991462	-22.135038548344546	-46098.16122991462	1.1722397600548868	1.225797022880801	1.0406492117981716	0.2271442518600002	0.2654330506062374	0.25260856294053946	0.2548141345932232	-19.109465568332194	1.9984010216480486	0.04827215626768761
144	-46068.98493533139	-46090.59461484926	-46068.98493533139	-21.609679517870806	-46068.98493533139	1.1054546254452344	1.252732625541384	1.119977896825793	0.24114734924215597	0.2746534940404497	0.2413269967645475	0.24287215995284717	-18.54325069677748	1.3784822615673178	0.12361554572055806
145	-46063.33472293454	-46082.85054031321	-46063.33472293454	-19.515817378668856	-46063.33472293454	1.069236658482332	1.001962491636745	0.8202503904170301	0.24114734924215597	0.2721203125242472	0.23818934281245718	0.24854299542114	-16.64971486101036	1.5760824088340715	0.14536493347966417
146	-46037.09442197399	-46058.38402252664	-46037.09442197399	-21.28960055264711	-46037.09442197399	1.0361255266084293	1.001962491636745	1.0073058592455744	0.24316395774225585	0.27193693271970126	0.2404938159350872	0.24440529360295601	-18.362091844442602	2.2255713123937646	0.010592629849752446
147	-46004.06282536949	-46023.18339353191	-46004.06282536949	-19.12056816241784	-46004.06282536949	1.1139067190013134	1.0690202017568933	0.9616298754030213	0.24853281375758987	0.25966597628595006	0.23500098571072003	0.2568002242457404	-16.18454659361626	2.1106025477626718	0.0037588375783944926
148	-45985.21364133325	-46005.75820624629	-45985.21364133325	-20.544564913041157	-45985.21364133325	1.1354939948577625	0.7515410993977252	0.9131644287983394	0.24853281375758987	0.2514364693437085	0.2377845370479789	0.26224617985072307	-17.727181979532542	2.4535450276674373	0.013546760023027106
149	-45968.67013838408	-45988.875107111264	-45968.67013838408	-20.20496872718621	-45968.67013838408	1.1384043222567723	0.7275432878408216	0.9131644287983394	0.24687046892857933	0.25242724578009884	0.24988915198650194	0.25081313330482025	-17.39299925700691	2.0137668858610245	0.027012494747027514
150	-45964.39284386339	-45980.13668360108	-45964.39284386339	-15.743839737687129	-45964.39284386339	0.9476754589734087	0.8709471511423736	0.8812416236417605	0.24457749370967324	0.26466345621662396	0.2401021095100451	0.250656940563658	-12.90370665788863	2.3318956404723714	0.056983574709854504
151	-45959.8464608801	-45981.99384369845	-45959.8464608801	-22.14738281835332	-45959.8464608801	1.2181751924843764	0.8709471511423736	0.8812416236417605	0.2494947680292889	0.2525637296238526	0.24349221293232107	0.2544492894145378	-19.307249738554823	1.681118082965078	0.06293917820247756
152	-45957.180649367816	-45979.103477197576	-45957.180649367816	-21.922827829762507	-45957.180649367816	1.0507841666275701	0.9258039187651645	0.8812416236417605	0.24970727084909855	0.24482573379918002	0.23348877754673145	0.2719782178049904	-19.06491313026539	1.7150130573562457	0.2396925321711762
153	-45941.95079168593	-45966.22957635441	-45941.95079168593	-24.27878466848022	-45941.95079168593	1.0518435655824452	1.3310135410983	1.0693717019124818	0.24970727084909855	0.24990580348215385	0.23898370751830242	0.26140321815044554	-21.199932774006157	1.2991635310892986	0.570890554495089
154	-45934.61568433134	-45953.859569921166	-45934.61568433134	-19.243885589827098	-45934.61568433134	1.003570154633132	1.0841800472266465	0.8260458122111484	0.2473773773136049	0.2589714257679472	0.23201835645261026	0.26163284046583796	-16.345645432913823	1.5032395523228093	0.040087833318829064
155	-45929.04806415701	-45946.997863921875	-45929.04806415701	-17.949799764867954	-45929.04806415701	1.1054646868965419	1.0841800472266465	0.8260458122111484	0.24724857241215525	0.24843751840033892	0.2285779756009885	0.2757359335865176	-15.05155960795468	1.8369294027660494	0.03610846935327616
156	-45915.391118075924	-45933.185923988385	-45915.391118075924	-17.79480591245881	-45915.391118075924	0.9814655013976563	1.0763828640591493	0.8877316413718465	0.24652299814368345	0.23947864148923845	0.2285779756009885	0.2854203847660899	-14.88074261151423	1.7140729302756768	0.05785592216013217
157	-45909.00681344872	-45930.264757989	-45909.00681344872	-21.25794454028299	-45909.00681344872	1.0997019145717586	1.0763828640591493	0.8877316413718465	0.23446041089354874	0.24504932740470456	0.23674119853847858	0.28374906316326837	-18.34388123933841	1.7104167119134221	0.2881496412444712
