#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:true_alignment_1_evidence" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:true_alignment_1_evidence" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:true_alignment_1_evidence" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:true_alignment_1_evidence" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.true_alignment_1_evidence" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:true_alignment_1_evidence" name="distribution" x="@BDBirthRate.t:true_alignment_1_evidence">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:true_alignment_1_evidence" name="distribution" x="@BDDeathRate.t:true_alignment_1_evidence">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:true_alignment_1_evidence" name="distribution">
#            <parameter id="kappa1.s:true_alignment_1_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:true_alignment_1_evidence" name="distribution">
#            <parameter id="kappa2.s:true_alignment_1_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@true_alignment_1_evidence" id="treeLikelihood.true_alignment_1_evidence" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:true_alignment_1_evidence">
#            <siteModel id="SiteModel.s:true_alignment_1_evidence" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:true_alignment_1_evidence" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:true_alignment_1_evidence" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:true_alignment_1_evidence" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:true_alignment_1_evidence" kappa1="@kappa1.s:true_alignment_1_evidence" kappa2="@kappa2.s:true_alignment_1_evidence" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:true_alignment_1_evidence" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:true_alignment_1_evidence" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:true_alignment_1_evidence" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:true_alignment_1_evidence" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	BirthDeath	BDBirthRate	BDDeathRate
71	-21756.91636558987	-21769.557654606026	-21756.91636558987	-12.64128901615708	-21756.91636558987	1.0276951401240781	1.1549426834083794	0.9616688044784498	0.2552170529119436	0.23514684535161293	0.26130313340454714	0.24833296833189628	-9.672208205240128	1.9736466137433897	0.09571429405083934
72	-21743.945814619485	-21758.36884096437	-21743.945814619485	-14.423026344883263	-21743.945814619485	1.0664811487029422	1.0091922426928863	0.8358456317977689	0.2578308891146794	0.24334269447462523	0.24590379377183746	0.25292262263885784	-11.5498045555323	1.1509299997833384	0.324936488513945
73	-21741.62095537984	-21755.193077889522	-21741.62095537984	-13.572122509681579	-21741.62095537984	0.9876728348313414	1.2189580808747738	0.927830917223192	0.2678492109156196	0.24334269447462523	0.23770207649871072	0.2511060181110443	-10.58930537830766	1.4246541783822315	0.10323482008381628
74	-21736.01735506799	-21750.125250812438	-21736.01735506799	-14.107895744447946	-21736.01735506799	1.0357498113393533	1.1813284715696402	0.927830917223192	0.2678492109156196	0.24432189326373804	0.2472734252671699	0.24055547055347237	-11.140025899608617	1.0908578882112234	0.26074081495409535
75	-21734.042209574625	-21747.568072734306	-21734.042209574625	-13.525863159682318	-21734.042209574625	0.9989878177813951	1.242706602864017	1.0471000417474683	0.2612396999560765	0.24630017838161355	0.2547315023311028	0.23772861933120704	-10.491118284619379	1.245236961980018	0.18746592932257616
76	-21733.600725347824	-21747.967821404793	-21733.600725347824	-14.367096056970025	-21733.600725347824	1.0714419302605371	1.0501945936108912	1.0471000417474683	0.26221854949281437	0.25429331184698895	0.24055114875127123	0.24293698990892532	-11.407286513163996	1.4772522293029555	0.017510004036876345
77	-21730.984706016454	-21745.51457891054	-21730.984706016454	-14.529872894087578	-21730.984706016454	1.0533435520369727	1.1565717533306326	0.9193824412776821	0.2480427670712845	0.23698810151935237	0.25851316101883415	0.2564559703905288	-11.574570597201792	0.927377185750692	0.3368067521738375
78	-21721.108596729497	-21736.081897149197	-21721.108596729497	-14.973300419699758	-21721.108596729497	1.0206857423450724	1.0485179177226882	0.9193824412776821	0.24743392288280053	0.24058040925848406	0.2589157452708789	0.2530699225878363	-12.05936034590794	1.7851963114050133	0.17514467543965315
79	-21714.200173722777	-21727.122915098997	-21714.200173722777	-12.92274137622134	-21714.200173722777	0.9545649874521988	0.8477892198454153	0.9876875499945857	0.25652635592551676	0.24003458402350764	0.2601238325235	0.24331522752747536	-10.053707433926899	1.09734922465778	0.23442915198930875
80	-21710.703591976642	-21725.598873283474	-21710.703591976642	-14.895281306833375	-21710.703591976642	1.0568615304643	0.9591451398424012	0.9036864689609182	0.2656531647092301	0.24003458402350764	0.25143220772144914	0.24288004354581288	-12.018753214760455	0.9626203962245312	0.518107645883764
81	-21709.77136325963	-21722.889486977918	-21709.77136325963	-13.118123718287299	-21709.77136325963	0.9474956639180983	0.9591451398424012	0.9502461100756867	0.24837506098568213	0.2573126877470557	0.2503776142362001	0.24393463703106197	-10.225958290826572	1.6657505160415655	0.03201246544276595
82	-21709.364715550386	-21723.51197785114	-21709.364715550386	-14.147262300754631	-21709.364715550386	0.9494574195341385	1.1821857797038455	0.8495124592527821	0.240290869076474	0.26176695637313874	0.25834371237247644	0.2395984621779107	-11.204084771682652	2.1928761642970125	0.05053159268674057
83	-21704.88910986692	-21717.54873912179	-21704.88910986692	-12.659629254871977	-21704.88910986692	1.0104170132254837	1.1058436548427528	0.8495124592527821	0.23336602598535755	0.25843531778465545	0.2547435943999784	0.25345506183000854	-9.746208561156065	1.398365287896436	0.07321107209497767
84	-21698.983915994264	-21713.39957323374	-21698.983915994264	-14.415657239475525	-21698.983915994264	0.9901752862400021	1.0324812349425558	0.8495124592527821	0.2358117223147496	0.25744374080379584	0.2537244307217179	0.2530201061597366	-11.529860367288258	0.8915378332813542	0.2080044812686231
85	-21697.7031303456	-21712.42644773671	-21697.7031303456	-14.723317391111118	-21697.7031303456	0.9375073752479831	1.0207416465215633	1.011903408093686	0.23740071671102997	0.2508369778598732	0.26346214942941243	0.2483001559996843	-11.787323016489788	0.7223160800977151	0.398400649207196
86	-21697.38571771774	-21713.82042369438	-21697.38571771774	-16.43470597663824	-21697.38571771774	0.9716073261640196	1.1078207631661805	1.011903408093686	0.24423142687236696	0.2559664853917391	0.2520409829159053	0.24776110481998856	-13.466019842902078	2.226217515393772	0.12423592303792944
87	-21697.25567508194	-21711.494869376314	-21697.25567508194	-14.23919429437566	-21697.25567508194	1.0041940411942853	1.0145323981671084	0.9364352316357892	0.23514728423823922	0.2557978190153218	0.2563303276172373	0.2527245691292016	-11.332032248799406	0.9465398952198607	0.17928462294390057
88	-21690.91827005878	-21704.333585853736	-21690.91827005878	-13.415315794953921	-21690.91827005878	0.9924622204067747	0.8788237605900608	0.8289176053955816	0.24571915855389276	0.25082561197056824	0.2644411016489333	0.2390141278266056	-10.588596190229199	1.36135107740465	0.24488556298366224
89	-21690.64585671704	-21704.7466263855	-21690.64585671704	-14.100769668455687	-21690.64585671704	0.9686023634399049	0.9327101800871177	0.861094660141935	0.25140568835473864	0.24973908962779148	0.25751053903412346	0.24134468298334633	-11.246811890528967	1.438519875442791	0.3325953280134077
90	-21689.74579220653	-21703.81658324573	-21689.74579220653	-14.070791039201808	-21689.74579220653	0.9514753460388109	0.9544327557353062	0.85854496470448	0.24222148438100688	0.25378589507716076	0.26014353864457257	0.2438490818972597	-11.210182803377254	1.351370167144771	0.3002812455516439
91	-21689.290962956162	-21702.7636499686	-21689.290962956162	-13.47268701244134	-21689.290962956162	0.9541551767163402	0.9537329444499529	0.85854496470448	0.2386597266427592	0.24823659219218547	0.26991649910180493	0.24318718206325035	-10.612320767744418	1.5548807600625087	0.206804009931317
92	-21686.713711073142	-21702.41244654096	-21686.713711073142	-15.69873546781528	-21686.713711073142	1.0174243188353365	0.9537329444499529	0.85854496470448	0.24577545009840612	0.2515127824166866	0.25469602989351486	0.2480157375913923	-12.83836922311836	0.6751780618394032	0.39858351795659935
93	-21685.484916619018	-21700.941201961305	-21685.484916619018	-15.456285342288421	-21685.484916619018	0.9841746340091717	0.9537329444499529	0.8923904135125812	0.24577545009840612	0.24468844959064323	0.25469602989351486	0.25484007041743567	-12.585295504866359	1.146940451138642	0.4883530223676346
94	-21683.92531741825	-21698.155971229447	-21683.92531741825	-14.230653811197575	-21683.92531741825	1.0476795370459688	1.0141566528517438	0.8924875089444373	0.24607674675178567	0.24468844959064323	0.2545613435403739	0.25467346011719705	-11.338173169934484	1.590732415366958	0.18824269852824788
95	-21683.315066179584	-21697.873755148954	-21683.315066179584	-14.558688969370538	-21683.315066179584	0.9615361894056241	1.0141566528517438	0.96038061000012	0.25407905022092	0.2543379099133254	0.24374065017204324	0.24784238969371122	-11.643431171290912	0.9001965896826295	0.019359921761759342
96	-21680.4495545602	-21693.91344315212	-21680.4495545602	-13.463888591919476	-21680.4495545602	0.9781074730522327	1.0320443302161224	0.96038061000012	0.23936541048131174	0.2569411287537743	0.26051061753885024	0.24318284322606348	-10.54208134352212	1.861461509805502	0.0141993190132962
97	-21678.86173507558	-21692.5185350992	-21678.86173507558	-13.656800023618862	-21678.86173507558	1.0514466376939773	1.0320443302161224	0.9012672040566031	0.24325825924892025	0.2530482799861658	0.26051061753885024	0.24318284322606348	-10.754927745870035	1.593945567201212	0.07268230109795716
98	-21677.391565922586	-21691.424808834545	-21677.391565922586	-14.033242911958048	-21677.391565922586	0.9869622112172006	1.0417458083472544	1.0425158306208444	0.25026147149523315	0.2530482799861658	0.25890602987509076	0.23778421864351007	-11.078276198037582	1.017045321601469	0.01765003293177495
99	-21676.499393424758	-21690.217803991178	-21676.499393424758	-13.718410566421301	-21676.499393424758	0.9833978328762405	1.0417458083472544	0.9603466712822554	0.25434278796840165	0.24876749990152328	0.25047202507493055	0.24641768705514427	-10.793029954640478	1.0474720753488271	0.039659771718260475
100	-21675.830747290256	-21691.902601347014	-21675.830747290256	-16.071854056756855	-21675.830747290256	0.9869326809323137	1.0417458083472544	0.9603466712822554	0.25434278796840165	0.25495390187991235	0.25047202507493055	0.2402312850767552	-13.146473444976031	2.643072244953916	0.04872796863390528
101	-21675.09554327458	-21689.808344938385	-21675.09554327458	-14.712801663803564	-21675.09554327458	0.9651722948909692	1.0417458083472544	0.9763616788461239	0.24921096087937178	0.25495390187991235	0.25310117335172716	0.24273396388898844	-11.781807841560745	1.394273955482169	0.43355250255420646
102	-21675.08976594213	-21690.1472619114	-21675.08976594213	-15.057495969268388	-21675.08976594213	0.9969702117268501	1.0417458083472544	0.9763616788461239	0.24105719934125613	0.25495390187991235	0.25950112720775614	0.24448777157107507	-12.126502147025569	0.8987856829915114	0.5042411119462061
103	-21673.96162819048	-21687.034839547705	-21673.96162819048	-13.073211357228132	-21673.96162819048	0.9462471987470334	1.0422984378438858	0.9763616788461239	0.24924284969450988	0.2463297167442563	0.2558944078853049	0.24853302567592864	-10.14201263979486	1.3871400677280827	0.15088842627073415
104	-21673.675861566928	-21688.84391576257	-21673.675861566928	-15.168054195639364	-21673.675861566928	1.0042457778640685	1.0422984378438858	0.9763616788461239	0.24301365658447804	0.25232507104894564	0.25692441090622326	0.24773686146035273	-12.236855478206092	0.8241528745595208	0.5502423027719554
105	-21673.03434333088	-21686.827953164928	-21673.03434333088	-13.79360983404752	-21673.03434333088	0.9826303577182102	1.0151850339991206	0.9313714832280726	0.24844745679345245	0.2514298615593565	0.2514906106972489	0.2486320709499419	-10.887924870535292	1.1682387422001042	0.2884675618481653
106	-21672.954254634442	-21689.760536895836	-21672.954254634442	-16.80628226139496	-21672.954254634442	0.9929352812763702	1.1079990209503459	0.9711966888021246	0.24844745679345245	0.25164994628865	0.25539862048964324	0.244503976428254	-13.852080504028443	0.3750384358756821	0.8311224777541057
107	-21672.57041242213	-21688.279151841183	-21672.57041242213	-15.708739419052588	-21672.57041242213	0.9960261602644511	1.0053131377215436	0.9863543669279642	0.24844745679345245	0.25164994628865	0.25539862048964324	0.244503976428254	-12.78754444227875	1.1713713736994187	0.5476352681455211
108	-21672.36822397658	-21686.516901118855	-21672.36822397658	-14.14867714227417	-21672.36822397658	0.9782944108707105	1.0024061875566208	0.9863543669279642	0.25327213892072115	0.25164994628865	0.25184129433341385	0.24323662045721464	-11.22853178206013	0.975381695185887	0.3278790964230657
109	-21672.26070638222	-21685.85120808447	-21672.26070638222	-13.590501702249716	-21672.26070638222	0.9709142072135083	1.0024061875566208	0.9863543669279642	0.255287629135696	0.2495247992597148	0.25195095114737415	0.24323662045721464	-10.670356342035676	1.1405785076902535	0.24027705987196094
110	-21672.21049043835	-21687.965595168644	-21672.21049043835	-15.755104730296544	-21672.21049043835	0.9709976960386943	1.0024061875566208	0.9863543669279642	0.24868758297861326	0.2567432072222586	0.2553918232177097	0.23917738658141807	-12.834959370082505	1.8619571811790705	0.2993331922622565
111	-21672.150289620364	-21687.100861162457	-21672.150289620364	-14.950571542092122	-21672.150289620364	0.9767788229406306	1.0529878030428967	0.9863543669279642	0.24747113611952715	0.2567432072222586	0.2553918232177097	0.2403938334405042	-12.01185275844065	2.0817453670541712	0.17764818568960564
112	-21671.70992361056	-21686.82697502067	-21671.70992361056	-15.117051410108946	-21671.70992361056	0.971598352426116	1.0175571791857334	0.9863543669279642	0.24945770735283995	0.2500851767940956	0.26014229499174113	0.24031482086132291	-12.191410408471256	0.6905560791292961	0.578337334300626
113	-21671.537132833557	-21685.58604877055	-21671.537132833557	-14.04891593699271	-21671.537132833557	0.9937462968204323	0.9893993122311394	1.0049152964396875	0.2529362886262406	0.2473027489037418	0.2594461416086942	0.24031482086132291	-11.126779176761733	1.0205132502571193	0.13192172489983445
114	-21671.51998780095	-21685.92784681508	-21671.51998780095	-14.407859014127263	-21671.51998780095	0.9873897384686886	0.9893993122311394	1.0183216745894141	0.2510114250791448	0.24872875884918413	0.25994499521034764	0.24031482086132291	-11.480853528363241	1.1033848060394165	0.3983815121451182
115	-21671.45285925399	-21685.487945536563	-21671.45285925399	-14.035086282572168	-21671.45285925399	0.9735357284319688	1.0473587692847361	1.0183216745894141	0.251947261862151	0.2525736020681122	0.25516431520841343	0.24031482086132291	-11.086937631429139	1.2806900743312306	0.3196812112116841
116	-21671.33308644623	-21685.342626640177	-21671.33308644623	-14.009540193946249	-21671.33308644623	0.9762425871841857	1.0473587692847361	1.0183216745894141	0.251947261862151	0.2525736020681122	0.25516431520841343	0.24031482086132291	-11.06139154280322	1.0144859188335476	0.2451538563596575
117	-21671.24975088014	-21684.39758752523	-21671.24975088014	-13.147836645088748	-21671.24975088014	0.9877114672411618	1.0473587692847361	1.0183216745894141	0.251947261862151	0.2503113246354494	0.25516431520841343	0.24257709829398566	-10.19968799394572	1.4183951700433353	0.02299491601466507
118	-21671.227336079814	-21684.446858507155	-21671.227336079814	-13.219522427343366	-21671.227336079814	0.9626042286870315	1.0473587692847361	1.0183216745894141	0.24997675444563627	0.2544751070211446	0.25297104023923295	0.24257709829398566	-10.271373776200337	1.4163899529002306	0.15295362588888584
119	-21671.08837584426	-21684.883351868866	-21671.08837584426	-13.794976024603324	-21671.08837584426	0.9738691772001631	1.0473587692847361	0.9660324798193328	0.250944698100042	0.2544751070211446	0.25177464847219294	0.24280554640661992	-10.865527622751419	1.3462935704700572	0.2803783559137101
120	-21670.8022656258	-21684.368289146383	-21670.8022656258	-13.566023520584045	-21670.8022656258	0.9708448594369664	1.0473587692847361	0.9660324798193328	0.24980902458872306	0.25561078053246356	0.25352758933482655	0.24105260554398633	-10.63657511873214	1.606803775565053	0.17586140672174255
121	-21670.769148155126	-21684.635991111423	-21670.769148155126	-13.866842956296285	-21670.769148155126	1.0226215269653671	1.0473587692847361	0.9660324798193328	0.2435369761002073	0.25267620887664705	0.2565720315831349	0.24721478344001027	-10.93739455444438	1.1181086811814338	0.2479593593141477
122	-21670.70220030595	-21684.065426554866	-21670.70220030595	-13.3632262489142	-21670.70220030595	0.9796521479105765	1.0473587692847361	0.9660324798193328	0.2435369761002073	0.2541287487447245	0.25511949171505743	0.24721478344001027	-10.433777847062295	1.2635069515664437	0.11135053978327066
123	-21670.680501530875	-21684.12658407846	-21670.680501530875	-13.446082547586052	-21670.680501530875	0.9892474768884238	1.0473587692847361	0.9660324798193328	0.24881092245373573	0.2541287487447245	0.25511949171505743	0.24194083708648184	-10.516634145734146	1.6602362701057565	0.1041025777905569
124	-21670.30284992086	-21683.915538757272	-21670.30284992086	-13.612688836411685	-21670.30284992086	0.9908104611255146	1.0473587692847361	0.9660324798193328	0.24789290433779065	0.2541287487447245	0.25511949171505743	0.24285885520242692	-10.68324043455978	1.7573242966028428	0.07563106060781223
125	-21670.10739914017	-21684.500246543834	-21670.10739914017	-14.392847403661968	-21670.10739914017	0.9858372870018641	1.0473587692847361	0.9430886558852791	0.24789290433779065	0.2541287487447245	0.25511949171505743	0.24285885520242692	-11.471335859367972	2.13084426496342	0.05780432378935504
126	-21670.05243161127	-21686.689799296004	-21670.05243161127	-16.637367684732222	-21670.05243161127	0.9829130596576074	1.0473587692847361	0.9430886558852791	0.24789290433779065	0.2541287487447245	0.25511949171505743	0.24285885520242692	-13.715856140438227	2.3635244561725344	0.17066915332233346
127	-21670.01059414285	-21683.241796911894	-21670.01059414285	-13.231202769047517	-21670.01059414285	0.9966650465363279	1.0473587692847361	0.9430886558852791	0.2502440665944585	0.24969795508815365	0.25511949171505743	0.24493848660232992	-10.309691224753522	1.263699426931873	0.08336195145554769
128	-21669.950436122384	-21686.084589426206	-21669.950436122384	-16.13415330382185	-21669.950436122384	0.9894585302332611	1.0239151297488915	0.9430886558852791	0.24832927669933547	0.24969795508815365	0.2570342816101805	0.24493848660232992	-13.221297803754876	2.531150838768804	0.04337914888876495
129	-21669.790588564876	-21684.09180414836	-21669.790588564876	-14.301215583483415	-21669.790588564876	0.9793267511605769	1.0239151297488915	0.9430886558852791	0.24832927669933547	0.24969795508815365	0.2570342816101805	0.24493848660232992	-11.388360083416439	0.9582008622048614	0.08365836740658407
130	-21669.731136289316	-21683.18203796804	-21669.731136289316	-13.450901678725057	-21669.731136289316	0.9803895609321462	1.0239151297488915	0.957968893629255	0.24832927669933547	0.24969795508815365	0.2570342816101805	0.24493848660232992	-10.532919023469582	1.6218775823581233	0.10974807833142865
131	-21669.63472992114	-21682.800798801858	-21669.63472992114	-13.16606888071576	-21669.63472992114	0.9725164309524614	1.0239151297488915	0.9919815480365551	0.24942716159066516	0.24860007019682395	0.2570342816101805	0.24493848660232992	-10.236095402207358	1.6167238921135423	0.05106286666244899
132	-21669.620529051077	-21685.73193408215	-21669.620529051077	-16.11140503107119	-21669.620529051077	0.9822739018307264	1.0233327079407053	0.9919815480365551	0.24942716159066516	0.24860007019682395	0.2570342816101805	0.24493848660232992	-13.181644887996049	2.224753426174746	0.20804814108183367
133	-21669.614039478	-21685.038160426262	-21669.614039478	-15.424120948262331	-21669.614039478	0.9944558917660292	1.0233327079407053	0.9919815480365551	0.24942716159066516	0.24860007019682395	0.2570342816101805	0.24493848660232992	-12.49436080518719	0.7878359669414825	0.613622999016876
134	-21669.557442535523	-21682.84684793735	-21669.557442535523	-13.289405401828224	-21669.557442535523	0.9902288875790719	1.0233327079407053	0.9919815480365551	0.24728257878856558	0.25176624516635815	0.2570342816101805	0.24391689443489534	-10.359645258753083	1.4606686322279845	0.12505236947290532
135	-21669.496838781077	-21684.752143296013	-21669.496838781077	-15.25530451493719	-21669.496838781077	1.0007584413679853	1.0233327079407053	0.9709628926107218	0.24728257878856558	0.25176624516635815	0.2570342816101805	0.24391689443489534	-12.332997106416684	0.9228413675709205	0.5656530519831595
136	-21669.481946875447	-21685.94961439121	-21669.481946875447	-16.467667515764816	-21669.481946875447	0.999773641613928	1.0233327079407053	0.9709628926107218	0.24728257878856558	0.25176624516635815	0.2570342816101805	0.24391689443489534	-13.545360107244308	0.35474194037911616	0.78507975010832
137	-21669.469865283885	-21684.554278321324	-21669.469865283885	-15.084413037437256	-21669.469865283885	0.9992002438391154	1.0040878183802726	0.9709628926107218	0.24728257878856558	0.25176624516635815	0.2570342816101805	0.24391689443489534	-12.169105199875617	0.804979631201119	0.557085032924521
138	-21669.45017354654	-21683.53816636215	-21669.45017354654	-14.087992815610798	-21669.45017354654	0.9837525098393387	1.0511774129520726	0.9709628926107218	0.24728257878856558	0.2520855400930406	0.256714986683498	0.24391689443489534	-11.155393850368666	1.0466551952444418	0.33254499152486305
139	-21669.389274042165	-21685.8746932082	-21669.389274042165	-16.485419166034937	-21669.389274042165	0.9857901243556244	1.0435076866395732	0.9709628926107218	0.24728257878856558	0.2520855400930406	0.256714986683498	0.24391689443489534	-13.555673264982332	0.6941394861489759	0.7350581695188539
140	-21669.334622292365	-21683.274076441547	-21669.334622292365	-13.939454149180445	-21669.334622292365	0.9942843125148237	1.0435076866395732	0.9709628926107218	0.24851006576894197	0.2520855400930406	0.2554874997031216	0.24391689443489534	-11.009708248127838	1.0611358622337672	0.23822763335006839
141	-21669.248200013186	-21682.962283337336	-21669.248200013186	-13.71408332415129	-21669.248200013186	0.9780682321629275	1.0435076866395732	0.9709628926107218	0.24851006576894197	0.2520855400930406	0.2551740519134515	0.24423034222456547	-10.784337423098682	1.1236891571370347	0.1930494026209396
142	-21669.205460358582	-21683.393545478717	-21669.205460358582	-14.188085120134756	-21669.205460358582	0.9850194977975303	1.0435076866395732	0.9709628926107218	0.24851006576894197	0.2520855400930406	0.2551740519134515	0.24423034222456547	-11.25833921908215	1.5927882461310283	0.24685042409302443
143	-21669.137202991795	-21682.66900981836	-21669.137202991795	-13.531806826565658	-21669.137202991795	0.9910498975194424	1.0435076866395732	0.9709628926107218	0.24851006576894197	0.2520855400930406	0.2551740519134515	0.24423034222456547	-10.602060925513051	1.307913849221223	0.19772362178522807
144	-21669.117591779384	-21682.247042735737	-21669.117591779384	-13.12945095635389	-21669.117591779384	0.9831703488861571	1.0435076866395732	0.9709628926107218	0.24851006576894197	0.2520855400930406	0.2551740519134515	0.24423034222456547	-10.199705055301283	1.5294756470630375	0.0631763621789052
145	-21669.115714645886	-21682.571731552696	-21669.115714645886	-13.456016906809285	-21669.115714645886	0.9831703488861571	1.0435076866395732	0.9709628926107218	0.24851006576894197	0.2520855400930406	0.2551740519134515	0.24423034222456547	-10.526271005756678	1.2395335890876669	0.12737931477269498
146	-21669.047344449617	-21683.49417444318	-21669.047344449617	-14.446829993564332	-21669.047344449617	0.9873941899410102	1.0435076866395732	0.9709628926107218	0.24851006576894197	0.2520855400930406	0.2551740519134515	0.24423034222456547	-11.517084092511725	0.9342831915835147	0.08014884122373961
147	-21669.046416454177	-21682.047221410794	-21669.046416454177	-13.000804956616742	-21669.046416454177	0.9848900211406766	1.0435076866395732	0.9709628926107218	0.24851006576894197	0.2520855400930406	0.2551740519134515	0.24423034222456547	-10.071059055564135	1.5219732919429685	0.020241623086394628
148	-21669.02488320875	-21682.201712429684	-21669.02488320875	-13.176829220935783	-21669.02488320875	0.9848900211406766	1.0435076866395732	0.9709628926107218	0.24851006576894197	0.2520855400930406	0.2551740519134515	0.24423034222456547	-10.247083319883176	1.5399163526055164	0.07039342873307979
149	-21669.023767709048	-21682.842487997685	-21669.023767709048	-13.818720288636964	-21669.023767709048	0.9814279040475963	1.0435076866395732	0.9709628926107218	0.24851006576894197	0.2520855400930406	0.2551740519134515	0.24423034222456547	-10.888974387584357	1.838591476010044	0.09875694889845542
150	-21668.99875554238	-21683.898659301736	-21668.99875554238	-14.899903759356244	-21668.99875554238	0.9905099718927151	1.0435076866395732	0.9709628926107218	0.24851006576894197	0.2520855400930406	0.2551740519134515	0.24423034222456547	-11.970157858303637	1.7881346818980977	0.26074866779435163
151	-21668.978953150803	-21682.36298754164	-21668.978953150803	-13.384034390838709	-21668.978953150803	0.9877658827888683	1.0435076866395732	0.9709628926107218	0.24851006576894197	0.25085320757946383	0.2564063844270283	0.24423034222456547	-10.454288489786101	1.5140447110243094	0.13136625281083628
152	-21668.97545070892	-21682.95567659326	-21668.97545070892	-13.980225884341186	-21668.97545070892	0.9804623267787137	1.0435076866395732	0.9709628926107218	0.24851006576894197	0.25085320757946383	0.2564063844270283	0.24423034222456547	-11.050479983288579	1.460507984736595	0.25837591582088837
153	-21668.960449263544	-21681.913701539288	-21668.960449263544	-12.953252275743283	-21668.960449263544	0.9796446105696821	1.0435076866395732	0.9709628926107218	0.24851006576894197	0.25085320757946383	0.2564063844270283	0.24423034222456547	-10.023506374690676	1.4294094533118404	0.012292610522843323
154	-21668.95428553159	-21685.50138464432	-21668.95428553159	-16.5470991127329	-21668.95428553159	0.9788169883123923	1.0435076866395732	0.9709628926107218	0.24851006576894197	0.25085320757946383	0.2564063844270283	0.24423034222456547	-13.617353211680292	2.5999151764418382	0.06958440503818052
155	-21668.951919081603	-21681.96978745052	-21668.951919081603	-13.017868368916238	-21668.951919081603	0.9788169883123923	1.0435076866395732	0.9709628926107218	0.24851006576894197	0.25085320757946383	0.2564063844270283	0.24423034222456547	-10.08812246786363	1.680643345158261	0.0034298945668819643
156	-21668.928038039372	-21682.427081839836	-21668.928038039372	-13.49904380046351	-21668.928038039372	0.9788169883123923	1.036003010096011	0.9709628926107218	0.24851006576894197	0.25085320757946383	0.2564063844270283	0.24423034222456547	-10.572076352665983	1.1566437520980548	0.06881494129755429
157	-21668.92724735264	-21682.766522640486	-21668.92724735264	-13.839275287847187	-21668.92724735264	0.9806456105030259	1.036003010096011	0.9709628926107218	0.24851006576894197	0.25085320757946383	0.2564063844270283	0.24423034222456547	-10.91230784004966	2.0132038689146987	0.013870978826563827
